,model,extension,location,working_hours,price,const_year
2246,D6,R,CZ,18800,64032,2002
2247,D6,M,PL,17300,42585,2003
2248,D6,T,NL,14818,63500,2011
2249,D6,N,PL,15500,59510,2010
2250,D6,R,FR,18465,55000,2003
2251,D6,T,NL,11851,112000,2016
2252,D6,N,PL,8659,109800,2015
2253,D6,T,NL,4522,262000,2019
2254,D6,N,DE,9140,89500,2012
2255,D6,N,HU,12000,112139,2013
2256,D6,R,IT,22000,60000,2003
2257,D6,K,HU,5970,140000,2012
2258,D6,T,FI,18000,86000,2009
2259,D6,N,NL,11074,109000,2016
2260,D6,T,DE,14500,105900,2014
2261,D6,N,IT,8000,75000,2004
2262,D6,T,DE,6502,137500,2015
2263,D6,T,SK,2953,240666,2019
2264,D6,R,DE,12500,51000,2003
2265,D6,T,SE,7300,162514,2015
2266,D6,K,DE,6814,99000,2012
2267,D6,N,DE,14840,84032,2011
2268,D6,T,CZ,6500,124999,2015
2269,D6,M,DE,20000,44900,2004
2270,D6,T,DE,8805,127500,2015
2271,D6,T,BE,9334,82000,2010
2272,D6,T,NL,8923,89500,2010
2273,D6,T,GR,13000,115000,2011
2274,D6,N,GB,7393,125122,2015
2275,D6,T,NO,10293,158131,2016
2276,D6,N,DE,6397,63492,2012
2277,D6,K,NL,5470,125500,2017
2278,D6,N,FR,10740,46965,2012
2279,D6,N,FR,10650,48974,2013
2280,D6,N,FR,11533,46965,2013
2281,D6,N,FR,10411,46965,2012
2282,D6,N,NL,8142,89500,2012
2283,D6,R,DE,11059,81900,2007
2284,D6,N,DE,28000,33159,2011
2285,D6,T,NL,8515,120000,2012
2286,D6,T,BE,18315,64000,2008
2287,D6,T,SE,8650,141400,2013
2288,D6,T,BE,10920,119500,2015
2289,D6,N,SK,12069,70000,2007
2290,D6,N,DE,12112,54621,2004
2291,D6,N,DE,13043,85000,2011
2292,D6,T,RO,16200,100000,2010
2293,D6,T,NL,9861,139500,2016
2294,D6,T,NL,8651,149500,2016
2295,D6,T,GB,9837,93362,2011
2296,D6,R,NO,13317,94087,2007
2297,D6,K,EE,5370,130000,2017
2298,D6,N,PL,20948,61186,2010
2299,D6,N,BE,11897,94000,2013
2300,D6,N,BE,7090,105000,2012
2301,D6,T,GB,10200,149618,2015
2302,D6,M,PL,19000,48860,2006
2303,D6,T,NL,15000,67900,2009
2304,D6,K,DE,3415,177600,2018
2305,D6,M,DE,14807,52900,2002
2306,D6,T,IT,9552,135000,2013
2307,D6,T,RO,12000,99000,2012
2308,D6,N,PL,10700,75880,2009
2309,D6,N,FR,15650,54900,2003
2310,D6,N,PL,14184,58001,2008
2311,D6,R,ES,18000,70000,2003
2312,D6,T,NO,14273,97310,2010
2313,D6,N,ES,9757,145000,2013
2314,D6,N,BY,12000,65000,2006
2315,D6,T,NL,13054,97500,2014
2316,D6,N,PL,13754,63639,2007
2317,D6,T,NL,10351,114800,2014
2318,D6,N,NL,6185,169500,2017
2319,D6,K,DE,3600,177600,2018
2320,D6,T,BE,8800,140000,2012
2321,D6,R,GR,13200,98000,2007
2322,D6,R,PL,11222,78986,2006
2323,D6,T,HU,12100,111977,2012
2324,D6,M,NL,20071,34800,2002
2325,D6,R,GB,15000,46455,2004
2326,D6,N,GB,3290,164729,2011
2327,D6,T,BE,8805,131501,2012
2328,D6,R,BE,6775,165000,2018
2329,D6,N,RO,9800,64900,2011
2330,D6,R,IT,22719,57000,2002
2331,D6,T,DE,6779,104890,2010
2332,D6,T,SK,7800,165000,2016
2333,D6,T,GB,16000,83480,2012
2334,D6,T,GB,11248,125309,2015
2335,D6,N,GB,6457,140823,2015
2336,D6,T,BE,7339,95000,2012
2337,D6,T,BE,14900,64900,2011
2338,D6,T,GB,7004,155144,2016
2339,D6,N,GB,7274,113375,2015
2340,D6,N,GB,7384,106811,2015
2341,D6,R,GB,21000,61759,2006
2342,D6,T,GB,10086,155144,2018
2343,D6,R,FI,17911,48000,2002
2344,D6,R,TR,16000,90000,2012
2345,D6,T,GB,5036,175417,2012
2346,D6,N,NL,11238,91500,2012
2347,D6,T,NL,10249,114000,2015
2348,D6,T,BE,4053,195000,2016
2349,D6,T,DE,3880,237450,2018
2350,D6,T,NL,2500,177000,2012
2351,D6,N,PL,5400,115576,2012
2352,D6,T,GB,10900,119001,2011
2353,D6,T,NO,7410,113403,2010
2354,D6,K,FI,2450,145000,2016
2355,D6,M,UA,2380,180000,2020
2356,D6,R,UA,13500,104000,2007
2357,D6,T,PL,9461,222000,2019
2358,D6,T,BE,7294,129000,2014
2359,D6,N,PL,5400,117700,2013
2360,D6,K,FR,3620,70000,2013
2361,D6,N,HU,20000,70000,2007
2362,D6,M,HU,19382,25000,2002
2363,D6,T,BE,9331,84000,2010
2364,D6,R,NL,13494,64900,2007
2365,D6,N,NL,10742,69500,2009
2366,D6,N,NL,11438,49800,2007
2367,D6,M,HU,13620,38972,2002
2368,D6,N,DE,5896,117890,2013
2369,D6,N,IT,7621,78000,2005
2370,D6,R,ES,16250,95000,2003
2371,D6,K,ES,9699,86000,2014
2372,D6,R,HU,19662,77000,2006
2373,D6,R,RO,9500,49000,2011
2374,D6,T,DE,13500,95900,2014
2375,D6,N,DE,3975,139950,2012
2376,D6,T,GB,14324,90000,2014
2377,D6,N,GB,14874,75000,2013
2378,D6,N,LT,9316,72500,2011
2379,D6,N,DE,13537,79500,2015
2380,D6,T,BE,11700,69000,2012
2381,D6,M,UA,18000,65000,2002
2382,D6,N,NL,10400,154000,2016
2383,D6,N,DE,4661,179900,2017
2384,D6,R,LV,11000,73500,2007
2385,D6,R,SE,15700,75913,2007
2386,D6,R,RU,11000,100399,2007
2387,D6,N,PL,17400,43110,2007
2388,D6,N,PL,7176,154700,2017
2389,D6,N,PL,19083,59264,2007
2390,D6,N,FR,5874,160000,2012
2391,D6,N,BE,8956,94000,2012
2392,D6,T,DE,13752,86000,2011
2393,D6,R,HU,14200,60500,2007
2394,D6,N,DE,3540,179000,2017
2395,D6,N,BE,9223,84900,2011
2396,D6,N,FR,5487,165000,2014
2397,D6,N,RO,5060,138000,2006
2398,D6,T,UA,2200,235000,2017
2399,D6,N,GE,14500,53500,2006
2400,D6,N,BE,12010,99000,2013
2401,D6,T,NO,8865,175173,2016
2402,D6,N,NL,13873,43000,2003
2403,D6,K,DE,2923,79900,2013
2404,D6,K,DE,3614,78900,2013
2405,D6,N,UA,13302,73110,2008
2406,D6,T,UK,8321,155666,2016
2407,D6,K,PL,2800,118475,2018
2408,D6,N,BE,1107,280000,2019
2409,D6,N,NL,16600,49500,2005
2410,D6,R,TR,19000,68000,2004
2411,D6,T,UA,12370,159000,2013
2412,D6,T,GE,7803,154186,2013
2413,D6,N,NL,10472,97500,2012
2414,D6,K,NL,7335,89500,2016
2415,D6,N,FR,2443,290000,2019
2416,D6,T,FR,4273,110000,2012
2417,D6,R,DE,17097,55000,2007
2418,D6,K,DE,6440,81500,2015
2419,D6,N,NL,5583,112000,2014
2420,D6,R,DE,9980,65000,2003
2421,D6,N,FR,1910,290000,2019
2422,D6,T,UK,8684,112674,2014
2423,D6,T,NL,8195,129500,2015
2424,D6,N,DE,12100,61900,2007
2425,D6,R,ES,11000,91500,2007
2426,D6,T,ES,12580,65000,2012
2427,D6,T,ES,10200,72000,2014
2428,D6,N,UA,16500,101000,2013
2429,D6,N,DE,11400,53000,2008
2430,D6,R,NL,6980,71500,2007
2431,D6,N,FR,2467,220000,2019
2432,D6,N,LT,7000,59000,2009
2433,D6,N,LT,4600,72000,2013
2434,D6,N,HU,23006,54640,2005
2435,D6,N,PL,13976,80000,2012
2436,D6,R,ES,10500,70000,2008
2437,D6,R,RO,21000,31900,2002
2438,D6,N,PL,20342,71000,2010
2439,D6,T,NL,10065,67500,2008
2440,D6,N,NL,17901,59000,2010
2441,D6,N,NL,8795,59500,2005
2442,D6,T,RU,11000,162607,2011
2443,D6,N,ES,9751,158000,2013
2444,D6,K,IT,3041,159000,2017
2445,D6,K,LT,14418,46000,2008
2446,D6,K,EE,8940,68000,2012
2447,D6,M,NO,1100,453434,2018
2448,D6,N,NL,18282,49500,2008
2449,D6,M,FR,17459,42000,2002
2450,D6,K,NL,8963,52800,2010
2451,D6,T,NO,12475,104047,2013
2452,D6,R,PL,7500,92107,2008
2453,D6,N,IT,18629,15000,2006
2454,D6,N,IT,16409,15000,2003
2455,D6,N,PL,20629,43000,2010
2456,D6,N,PL,3564,219489,2018
2457,D6,T,NL,10865,89500,2011
2458,D6,N,FR,4820,152000,2014
2459,D6,K,LT,4592,110400,2017
2460,D6,T,DE,4756,175000,2016
2461,D6,N,HU,11500,103000,2013
2462,D6,N,NL,11506,43500,2007
2463,D6,R,NL,13332,59800,2005
2464,D6,R,NL,13074,62900,2007
2465,D6,T,SE,3239,293449,2018
2466,D6,N,NL,16640,47900,2005
2467,D6,N,PL,13215,94990,2013
2468,D6,N,PL,16000,57586,2007
2469,D6,N,NL,7053,165000,2017
2470,D6,N,NL,12769,78000,2014
2471,D6,R,NL,16496,57900,2008
2472,D6,R,PL,11600,52000,2008
2473,D6,N,FR,1891,267000,2019
2474,D6,N,FR,7946,110000,2013
2475,D6,N,FR,4956,205000,2018
2476,D6,K,LT,2300,139500,2018
2477,D6,N,NL,13183,79500,2014
2478,D6,N,DE,2438,235000,2019
2479,D6,R,DE,13200,78900,2004
2480,D6,T,DE,5040,198000,2016
2481,D6,N,PL,17700,35000,2006
2482,D6,N,LV,20824,42000,2003
2483,D6,K,RU,3621,119591,2013
2484,D6,R,DE,8600,71500,2005
2485,D6,T,FR,3900,225000,2016
2486,D6,T,NL,13834,75900,2008
2487,D6,R,NL,11456,74500,2008
2488,D6,T,NL,8766,129500,2015
2489,D6,N,SE,4300,214838,2017
2490,D6,N,FR,8026,127000,2014
2491,D6,N,PL,16694,53470,2006
2492,D6,R,FR,9450,64500,2002
2493,D6,T,FI,10300,129000,2011
2494,D6,T,NL,12311,93500,2012
2495,D6,T,ES,9400,125000,2015
2496,D6,R,ES,15000,75000,2007
2497,D6,K,CZ,9650,88702,2011
2498,D6,N,FR,7883,83900,2011
2499,D6,N,NL,15202,47800,2005
2500,D6,T,FR,6345,215000,2015
2501,D6,T,FR,4443,230000,2014
2502,D6,T,GB,7500,135000,2013
2503,D6,N,PL,3537,184000,2019
2504,D6,N,FR,10189,84500,2012
2505,D6,R,NL,13026,72800,2014
2506,D6,R,GR,23890,74000,2003
2507,D6,N,NL,11407,92500,2013
2508,D6,T,PL,12900,87000,2015
2509,D6,R,NL,26569,47900,2004
2510,D6,K,PL,6400,92000,2015
2511,D6,N,PL,10000,71000,2008
2512,D6,N,BG,8700,160000,2012
2513,D6,T,FR,2884,275000,2018
2514,D6,N,FR,9246,150000,2014
2515,D6,N,CH,2384,221732,2019
2516,D6,T,NO,320,391188,2020
2517,D6,R,PL,17167,48051,2002
2518,D6,N,PL,17270,58991,2007
2519,D6,N,RU,9509,150474,2012
2520,D6,N,DK,12500,23585,2008
2521,D6,T,FR,4993,150000,2010
2522,D6,T,FR,3535,280000,2018
2523,D6,N,NL,13576,92500,2015
2524,D6,N,NL,10462,109000,2016
2525,D6,K,DE,6775,89000,2011
2526,D6,T,NL,8903,76900,2011
2527,D6,K,NL,15593,52800,2010
2528,D6,N,FR,8176,87000,2012
2529,D6,N,FR,8892,88000,2011
2530,D6,N,PL,11900,57500,2010
2531,D6,K,LT,15013,49000,2008
2532,D6,N,NL,22355,47800,2006
2533,D6,K,NL,11626,76500,2011
2534,D6,N,EE,9300,39000,2010
2535,D6,N,BE,7345,119000,2015
2536,D6,K,NL,13338,69500,2013
2537,D6,K,DE,2238,145000,2018
2538,D6,R,NL,13575,62900,2007
2539,D6,R,DE,8017,69500,2006
2540,D6,K,AT,7505,123000,2014
2541,D6,T,RO,7581,110500,2014
2542,D6,N,PL,14803,74550,2007
2543,D6,K,NL,8959,43000,2010
2544,D6,K,FI,8660,110102,2008
2545,D6,N,HU,10735,134625,2014
2546,D6,N,IT,7700,115000,2014
2547,D6,K,CZ,4000,158000,2018
2548,D6,K,RO,9032,79900,2007
2549,D6,N,AT,11967,61800,2006
2550,D6,M,PL,12831,35740,2002
2551,D6,N,HU,22897,68958,2005
2552,D6,N,PL,15620,58500,2007
2553,D6,R,RU,20450,81813,2010
2554,D6,N,PL,7296,112643,2014
2555,D6,R,RU,17000,86626,2012
2556,D6,N,PL,5920,150165,2014
2557,D6,K,ES,9900,69500,2008
2558,D6,N,RO,9600,125000,2014
2559,D6,R,NL,19500,50000,2003
2560,D6,R,PL,16380,58000,2008
2561,D6,T,SE,10600,102999,2010
2562,D6,T,NO,10145,130269,2013
2563,D6,T,HU,2100,175000,2015
2564,D6,T,BE,15900,69900,2010
2565,D6,N,PL,10500,64000,2008
2566,D6,N,RU,12500,92100,2013
2567,D6,N,PL,13264,79731,2012
2568,D6,M,HU,11500,44900,2002
2569,D6,R,RO,9500,49000,2009
2570,D6,K,LT,6200,58500,2010
2571,D6,N,PL,14745,64440,2007
2572,D6,N,PL,6730,176063,2016
2573,D6,N,SE,10800,117603,2011
2574,D6,K,HU,11126,103035,2014
2575,D6,T,ES,13900,100000,2011
2576,D6,R,FI,20400,71000,2007
2577,D6,N,RO,11000,46500,2009
2578,D6,K,PL,7942,73108,2016
2579,D6,N,SE,11000,111994,2013
2580,D6,T,IT,6805,187500,2017
2581,D6,N,UK,3276,215251,2019
2582,D6,T,UK,8854,127115,2015
2583,D6,T,DE,9328,107900,2010
2584,D6,N,RO,3600,31000,2009
2585,D6,N,HU,7343,129100,2015
2586,D6,N,PL,16000,77400,2009
2587,D6,N,PL,13083,60830,2008
2588,D6,T,UA,10459,85000,2011
2589,D6,R,UA,9500,65900,2005
2590,D6,N,NL,19072,46800,2006
2591,D6,R,NL,14952,65000,2007
2592,D6,T,PL,6058,169574,2018
2593,D6,N,UA,15415,99000,2012
2594,D6,T,PL,21000,61470,2008
2595,D6,M,RO,9900,36000,2003
2596,D6,T,BE,9047,96000,2009
2597,D6,K,DE,6658,115000,2016
2598,D6,N,FR,9265,89600,2012
2599,D6,N,PL,17095,65250,2007
2600,D6,K,PL,7942,72010,2013
2601,D6,N,FR,10601,84000,2011
2602,D6,T,SE,12300,68602,2009
2603,D6,R,ES,20580,65000,2003
2604,D6,T,SK,7454,176000,2016
2605,D6,M,PL,5652,67290,2003
2606,D6,T,NO,14135,96496,2010
2607,D6,N,UA,12000,75300,2005
2608,D6,N,PL,15700,58660,2008
2609,D6,M,PL,14000,88520,2002
2610,D6,N,UA,11800,88000,2007
2611,D6,N,NL,21736,47000,2008
2612,D6,N,RO,10000,125000,2013
2613,D6,K,LT,4500,60500,2014
2614,D6,R,PL,16330,52680,2007
2615,D6,T,UA,12000,130500,2012
2616,D6,T,UA,11200,128000,2011
2617,D6,N,IT,9232,79000,2007
2618,D6,T,NL,15998,69800,2010
2619,D6,R,UA,22000,89000,2002
2620,D6,R,UA,16000,97000,2006
2621,D6,T,UA,12000,120000,2009
2622,D6,K,PL,3800,89650,2007
2623,D6,N,PL,9336,87430,2011
2624,D6,T,NL,11770,85000,2008
2625,D6,N,DE,4892,169000,2017
2626,D6,T,DE,6946,123900,2014
2627,D6,T,DE,8020,129000,2014
2628,D6,N,ES,11200,82000,2007
2629,D6,T,FR,8971,79900,2008
2630,D6,N,LT,4800,75500,2013
2631,D6,N,DE,4332,136000,2014
2632,D6,T,DE,10600,108000,2013
2633,D6,N,DE,6016,149889,2016
2634,D6,T,FR,3694,225000,2016
2635,D6,T,IT,10000,77000,2009
2636,D6,N,PL,12000,70892,2008
2637,D6,N,LV,9861,40000,2004
2638,D6,N,IT,2454,236000,2018
2639,D6,R,PL,10000,44286,2002
2640,D6,T,PL,10822,100800,2013
2641,D6,T,ES,17500,65000,2013
2642,D6,R,FI,17500,44355,2002
2643,D6,T,RU,10285,88811,2008
2644,D6,N,PL,19200,59372,2006
2645,D6,R,RU,9900,156740,2014
2646,D6,K,PL,13900,61588,2010
2647,D6,N,PL,3606,209797,2017
2648,D6,N,PL,15200,63582,2010
2649,D6,N,EE,8435,85000,2004
2650,D6,K,PL,11050,67000,2007
2651,D6,T,ES,13743,84900,2011
2652,D6,N,PL,13000,87951,2012
2653,D6,N,PL,11430,79743,2010
2654,D6,R,ES,12000,65000,2002
2655,D6,K,RO,9000,49900,2009
2656,D6,N,PL,3057,208000,2019
2657,D6,N,PL,3328,197000,2019
2658,D6,N,PL,19070,59340,2007
2659,D6,N,IT,2318,125000,2013
2660,D6,N,RU,15000,67281,2009
2661,D6,R,FI,11350,73000,2007
2662,D6,R,LT,8400,35500,2002
2663,D6,R,LT,6600,34900,2004
2664,D6,K,LT,7000,57800,2010
2665,D6,K,LT,9900,52500,2010
2666,D6,N,LT,10000,46500,2010
2667,D6,N,LT,10000,42500,2007
2668,D6,N,NL,17954,59800,2007
2669,D6,T,LT,7000,78000,2011
2670,D6,N,BE,9188,109000,2013
2671,D6,T,DE,8262,129900,2015
2672,D6,T,NL,18216,59800,2008
2673,D6,T,DE,1850,235000,2017
2674,D6,T,RO,4400,118000,2014
2675,D6,N,DE,10669,66500,2010
2676,D6,T,NL,25220,54800,2009
2677,D6,N,DE,2900,189000,2018
2678,D6,T,BE,6594,152000,2015
2679,D6,R,NL,6502,25000,2007
2680,D6,T,DE,8960,69748,2011
2681,D6,T,DE,14442,65000,2008
2682,D6,N,DE,4823,175000,2017
2683,D6,N,GB,7336,103000,2015
2684,D6,R,NL,13493,54500,2007
2685,D6,N,NL,1960,199500,2019
2686,D6,M,CH,9420,67369,2002
2687,D6,R,NL,13331,52500,2005
2688,D6,R,NL,8854,56750,2008
2689,D6,T,NL,15324,73900,2010
2690,D6,T,DE,6468,188200,2016
2691,D6,K,DE,5256,129900,2017
2692,D6,N,UK,8966,110446,2014
2693,D6,T,NL,4908,182500,2017
2694,D6,R,NL,10055,71700,2011
2695,D6,R,NL,14471,49800,2006
2696,D6,T,NL,2697,235000,2018
2697,D6,M,NL,16696,42500,2002
2698,D6,R,NL,15725,48500,2006
2699,D6,T,NL,13337,64950,2009
2700,D6,T,NL,10100,175000,2013
2701,D6,T,NL,11200,77500,2011
2702,D6,T,NL,11221,72000,2008
2703,D6,T,NL,10863,104900,2011
2704,D6,N,NL,15135,74800,2011
2705,D6,N,DE,18000,144000,2014
2706,D6,N,DE,12000,93900,2014
2707,D6,R,NL,3745,89800,2014
2708,D6,N,NL,8455,90500,2011
2709,D6,R,NL,3933,87800,2014
2710,D6,N,NL,11000,56900,2007
2711,D6,K,DE,3570,139900,2017
2712,D6,R,CH,10032,89500,2002
2713,D6,R,LU,8121,90000,2006
2714,D6,N,LU,18743,65600,2012
2715,D6,N,LU,7950,63600,2006
2716,D6,T,DE,7935,117000,2013
2717,D6,T,DE,8560,127500,2015
2718,D6,N,DE,1445,235000,2018
2719,D6,N,DE,10997,99500,2012
2720,D6,N,DE,10189,99600,2012
2721,D6,N,LU,12489,79900,2010
2722,D6,R,LU,8521,69500,2005
2723,D6,T,LU,9668,117900,2015
2724,D6,R,LU,14367,75000,2012
2725,D6,T,LU,7581,114600,2014
2726,D6,N,LU,5586,117000,2014
2727,D6,N,IT,6322,160000,2017
2728,D6,N,IT,8649,120000,2015
2729,D6,K,DE,440,185000,2018
2730,D6,K,DE,2,145000,2018
2731,D6,T,DE,6,188200,2016
2732,D6,K,DE,5,129900,2017
2733,D6,T,DE,8,129000,2014
2734,D6,N,DE,4,136000,2014
2735,D6,N,AT,11,61800,2007
2736,D6,R,FR,13,55000,2007
2737,D6,N,FR,5,195000,2017
2738,D6,N,FR,3,180000,2014
2739,D6,T,SE,10,103333,2010
2740,D6,R,RU,16,119113,2017
2741,D6,N,PL,3,224000,2019
2742,D6,T,PT,8,134000,2008
2743,D6,R,FR,12,67000,2007
2744,D6,R,FR,11,75000,2007
2745,D6,N,PL,6,175870,2016
2746,D6,R,RU,9,156720,2014
2747,D6,N,PL,5,149000,2014
2748,D6,R,PT,14,120000,2005
2749,D6,K,UK,3,116400,2015
2750,D6,N,FR,1,250000,2019
2751,D6,N,PL,3,209627,2017
2752,D6,N,PL,2,209000,2019
2753,D6,K,DE,3,139900,2017
2754,D6,N,DE,4,175000,2017
2755,M318,F,DE,3,116000,2015
2756,M318,F,DE,4,112000,2016
2757,M318,D,PL,5,102732,2012
2758,M318,F,DE,8,173500,2019
2759,M318,F,ES,8,106500,2014
2760,M318,D,ES,8,124500,2014
2761,M318,D,PL,11,66384,2009
2762,M318,F,FR,12,215000,2019
2763,M318,D,PL,12,63772,2011
2764,M318,F,PL,527,168107,2014
2765,M318,F,FR,723,200000,2018
2766,M318,F,DE,1788,139500,2016
2767,M318,F,FR,2652,150000,2016
2768,M318,F,PL,2656,124500,2018
2769,M318,F,PL,2674,153000,2016
2770,M318,F,DE,2682,124900,2016
2771,M318,F,NL,2687,139500,2016
2772,M318,F,ES,3200,155000,2019
2773,M318,F,PL,4142,129000,2015
2774,M318,F,CH,4181,149696,2015
2775,M318,F,ES,4280,147000,2017
2776,M318,F,LV,4475,130000,2018
2777,M318,D,ES,4829,100000,2010
2778,M318,D,ES,4883,100000,2010
2779,M318,F,LT,5048,125000,2014
2780,M318,F,DE,5101,115000,2016
2781,M318,F,FI,5141,99000,2018
2782,M318,D,GR,5148,92000,2012
2783,M318,D,NL,5409,77900,2012
2784,M318,D,HU,5411,85650,2012
2785,M318,F,NL,5589,119500,2017
2786,M318,F,DE,5768,93900,2015
2787,M318,D,PL,5865,102732,2012
2788,M318,F,PL,5900,107400,2015
2789,M318,D,DE,5958,88000,2012
2790,M318,D,DE,5963,85000,2012
2791,M318,D,DE,5968,82500,2012
2792,M318,D,FR,6050,99000,2010
2793,M318,F,PL,6200,118600,2015
2794,M318,D,PL,6250,87726,2012
2795,M318,D,DE,6500,79900,2008
2796,M318,F,DE,6589,95900,2015
2797,M318,F,HU,6751,123230,2017
2798,M318,F,PL,6800,99000,2017
2799,M318,F,PL,6831,126000,2016
2800,M318,D,PL,7000,100000,2013
2801,M318,D,LT,7000,41500,2011
2802,M318,F,DE,7080,87900,2015
2803,M318,F,DE,7214,99000,2016
2804,M318,F,PL,7300,94000,2015
2805,M318,F,NL,7310,86800,2015
2806,M318,F,PL,7539,123000,2016
2807,M318,F,DE,7543,100500,2016
2808,M318,D,UA,7600,45000,2007
2809,M318,D,ES,7700,89000,2013
2810,M318,D,BE,7738,65000,2013
2811,M318,F,HU,7791,115360,2016
2812,M318,F,NO,7820,105251,2015
2813,M318,F,PL,8000,89708,2015
2814,M318,F,SK,8000,157000,2016
2815,M318,C,NL,8124,34500,2004
2816,M318,C,PL,8130,33500,2004
2817,M318,D,DE,8300,55000,2012
2818,M318,D,DE,8314,65000,2010
2819,M318,C,AT,8497,32900,2004
2820,M318,F,PL,8500,87804,2015
2821,M318,C,DE,8575,42500,2006
2822,M318,C,HU,8619,52000,2007
2823,M318,F,PL,8630,103000,2015
2824,M318,D,IT,8914,88000,2012
2825,M318,F,PL,8915,100000,2016
2826,M318,F,PL,8920,99000,2016
2827,M318,C,DE,9000,29500,2004
2828,M318,C,DE,9197,37900,2004
2829,M318,D,PL,9200,63670,2011
2830,M318,C,LT,9228,34000,2007
2831,M318,C,LT,9231,34500,2007
2832,M318,D,DE,9243,69900,2012
2833,M318,D,DE,9360,74500,2014
2834,M318,C,NL,9384,38900,2003
2835,M318,D,DE,9400,49000,2010
2836,M318,D,NL,9502,54250,2010
2837,M318,C,LT,9547,34500,2007
2838,M318,D,DE,9600,65000,2011
2839,M318,D,CH,9690,52900,2011
2840,M318,D,DE,9703,67900,2011
2841,M318,F,DE,9731,92000,2015
2842,M318,D,PL,9900,70243,2012
2843,M318,D,DE,10000,57773,2009
2844,M318,D,PL,10000,52590,2008
2845,M318,D,RO,10000,65000,2009
2846,M318,D,PL,10050,68500,2013
2847,M318,D,NL,10106,62000,2011
2848,M318,D,DE,10134,79000,2014
2849,M318,D,NL,10178,66800,2013
2850,M318,D,DE,10200,48500,2008
2851,M318,D,PL,10220,70700,2011
2852,M318,D,DE,10250,69900,2014
2853,M318,D,PL,10356,52890,2012
2854,M318,F,NL,10363,79500,2016
2855,M318,D,DE,10382,65000,2013
2856,M318,D,PL,10500,57478,2011
2857,M318,D,DE,10500,67500,2011
2858,M318,C,NL,10526,41900,2004
2859,M318,D,PL,10600,62684,2012
2860,M318,D,DE,10667,55950,2008
2861,M318,D,PL,10670,56154,2010
2862,M318,D,NL,10694,53800,2007
2863,M318,C,DE,10740,44500,2003
2864,M318,D,PL,10995,64208,2012
2865,M318,D,UA,11000,83200,2008
2866,M318,F,PL,11000,96369,2016
2867,M318,D,NL,11006,50900,2008
2868,M318,D,UA,11058,83000,2012
2869,M318,C,PL,11228,39775,2006
2870,M318,D,PL,11300,69480,2013
2871,M318,D,PL,11384,66384,2009
2872,M318,D,DE,11500,60000,2009
2873,M318,F,LV,11660,86000,2014
2874,M318,D,DE,11700,53000,2007
2875,M318,C,PL,11809,44050,2006
2876,M318,D,RO,12000,53500,2008
2877,M318,D,ES,12000,65000,2008
2878,M318,C,NL,12040,39000,2005
2879,M318,D,SI,12069,60000,2011
2880,M318,C,NL,12258,37500,2004
2881,M318,D,HU,12400,62500,2013
2882,M318,D,NL,12423,54900,2009
2883,M318,D,PL,12465,60500,2013
2884,M318,D,NL,12550,61800,2012
2885,M318,D,PL,12556,63772,2011
2886,M318,D,NL,12823,62800,2014
2887,M318,D,DE,12932,49000,2008
2888,M318,D,NL,12968,64000,2012
2889,M318,C,DE,12975,42500,2006
2890,M318,D,NL,13190,69900,2012
2891,M318,C,PL,13346,29000,2004
2892,M318,C,NL,13500,54000,2006
2893,M318,D,BE,13682,59500,2010
2894,M318,C,NL,13874,39800,2004
2895,M318,D,NL,14111,46900,2008
2896,M318,D,BE,14460,54950,2009
2897,M318,C,ES,15000,55000,2005
2898,M318,D,PL,15580,32000,2011
2899,M318,C,DE,15757,42900,2005
2900,M318,D,BE,16394,44500,2009
2901,M318,C,DE,16470,34900,2004
2902,M318,D,NL,16800,51900,2010
2903,M318,D,NL,17420,46800,2011
2904,M318,C,PL,18000,40180,2005
2905,M318,D,ES,20000,86000,2010
2906,M318,C,NL,20409,35000,2005
2907,M318,D,ES,21000,65000,2010
2908,M318,C,IT,22406,58000,2007
2909,M318,D,NL,23588,43800,2008
